LINK_ID,도로등급,도로명,권역,연장(km),차선수,전일
1140003404,특별광역시도,남부순환로,서울특별시 양천구,0.0240,2,34868
"1150007000,2320001304,2320001305",일반국도,벌말로,서울특별시 강서구,0.2947,2,28407
"1150007100,2320001404,2320001405",일반국도,벌말로,서울특별시 강서구,0.2947,2,17279
1150007100,연결로,올림픽대로,서울특별시 강서구,0.2620,2,17279
1150006502,도시고속도로,올림픽대로,서울특별시 강서구,0.1770,3,65735
1150103600,일반국도,개화동로,서울특별시 강서구,0.0400,5,31241
1150104801,국가지원지방도,금포로,서울특별시 강서구,0.0518,2,17754
1150104700,국가지원지방도,금포로,서울특별시 강서구,0.0518,1,2880
1150104600,일반국도,개화동로,서울특별시 강서구,0.2655,3,25935
1150105301,국가지원지방도,금포로,서울특별시 강서구,0.2819,2,17754
1150111500,도시고속도로,김포한강로,서울특별시 강서구,0.2744,2,31057
1150111400,연결로,올림픽대로,서울특별시 강서구,0.2707,2,28698
1150104500,일반국도,개화동로,서울특별시 강서구,0.3064,3,7250
1150006401,연결로,올림픽대로,서울특별시 강서구,0.2374,2,23992
1150111100,연결로,올림픽대로,서울특별시 강서구,0.9106,1,22266
1150006402,연결로,올림픽대로,서울특별시 강서구,0.4778,1,2959
1150112200,도시고속도로,김포한강로,서울특별시 강서구,0.2054,3,49908
1150111900,연결로,올림픽대로,서울특별시 강서구,0.1863,1,9468
1150111800,연결로,김포한강로,서울특별시 강서구,0.2781,1,10323
1150112000,연결로,김포한강로,서울특별시 강서구,0.2112,1,9879
1150112400,연결로,김포한강로,서울특별시 강서구,0.6028,1,6606
1150112300,연결로,김포한강로,서울특별시 강서구,0.2262,1,21209
"1150112100,2320134100",도시고속도로,김포한강로,서울특별시 강서구,0.2899,2,32536
1150111600,도시고속도로,김포한강로,서울특별시 강서구,0.6905,2,43721
"1150007302,1150105000",일반국도,개화동로,서울특별시 강서구,0.1951,3,29197
1150006000,도시고속도로,올림픽대로,서울특별시 강서구,1.3341,4,58586
1150007000,연결로,올림픽대로,서울특별시 강서구,0.1401,2,28407
1150111700,연결로,올림픽대로,서울특별시 강서구,0.1647,1,291
1150104802,국가지원지방도,금포로,서울특별시 강서구,0.1097,1,10046
1150104700,국가지원지방도,금포로,서울특별시 강서구,0.1097,1,2880
1150105302,연결로,올림픽대로,서울특별시 강서구,0.4419,1,7709
1160067300,일반국도,경인로,서울특별시 구로구,0.4384,2,25151
1160067400,일반국도,경인로,서울특별시 구로구,0.4384,2,24948
1170030200,도시고속도로,서부간선도로,서울특별시 금천구,0.6838,2,57690
1170032600,도시고속도로,서부간선도로,서울특별시 금천구,0.5100,2,39295
1170032500,연결로,서부간선도로,서울특별시 금천구,0.2017,2,14655
"1160001201,2130048700",도시고속도로,서부간선도로,서울특별시 구로구,0.7223,2,49201
1180008602,특별광역시도,대방천로,서울특별시 영등포구,0.2808,2,8890
1180008702,특별광역시도,대방천로,서울특별시 영등포구,0.2808,2,9889
1180009700,특별광역시도,대방천로,서울특별시 영등포구,0.5827,2,10662
1180009600,특별광역시도,대방천로,서울특별시 영등포구,0.5827,2,11131
1180009400,특별광역시도,신풍로,서울특별시 영등포구,0.2767,2,9501
1180009500,특별광역시도,신풍로,서울특별시 영등포구,0.2767,2,9777
1180009000,특별광역시도,도림로,서울특별시 영등포구,0.0662,3,10181
1180009102,특별광역시도,도림로,서울특별시 영등포구,0.0662,3,7304
"1160010702,1160010704,1160012301",특별광역시도,구로동로,서울특별시 구로구,0.3918,2,10288
"1160012002,1160012003,1160012004,1160012005,1160012801,1160013801,1160013802,1160051900,1160056000",특별광역시도,구로중앙로,서울특별시 구로구,0.8273,3,10985
"1160011902,1160011903,1160011904,1160011905,1160012701,1160013702,1160013704,1160013705,1160051800,1160055900",특별광역시도,구로중앙로,서울특별시 구로구,0.8273,3,14081
"1160011802,1160011803,1160011804,1160011805",특별광역시도,가마산로,서울특별시 구로구,0.4456,3,19064
"1160011702,1160011703,1160011704,1160011705",특별광역시도,가마산로,서울특별시 구로구,0.4456,3,16006
1160010501,특별광역시도,가마산로,서울특별시 구로구,0.5406,3,21343
1160010601,특별광역시도,가마산로,서울특별시 구로구,0.5406,3,19291
1160011103,특별광역시도,도림천로,서울특별시 구로구,0.0420,3,17499
1160012600,특별광역시도,가마산로,서울특별시 구로구,0.0917,3,10656
1160012500,특별광역시도,가마산로,서울특별시 구로구,0.0917,3,3960
"1180043700,1180044300",특별광역시도,가마산로,서울특별시 영등포구,0.4060,3,17707
"1180043600,1180044000",특별광역시도,가마산로,서울특별시 영등포구,0.4060,3,13491
"1180009901,1180009902,1180009903",특별광역시도,가마산로,서울특별시 영등포구,0.4119,3,12967
"1180009802,1180009803,1180009804",특별광역시도,가마산로,서울특별시 영등포구,0.4119,3,17835
"1180007601,1180007602",특별광역시도,대림로,서울특별시 영등포구,0.5951,3,12040
"1180007702,1180007703",특별광역시도,대림로,서울특별시 영등포구,0.5951,3,13742
1180041801,특별광역시도,도림천로,서울특별시 영등포구,0.0441,4,29549
1180043000,특별광역시도,도림천로,서울특별시 구로구,0.0634,3,14397
1160051700,특별광역시도,도림천로,서울특별시 구로구,0.0818,1,10193
1200010401,특별광역시도,봉천로,서울특별시 관악구,1.6902,4,23478
1160022400,특별광역시도,시흥대로,서울특별시 구로구,0.1586,1,9114
1160021200,특별광역시도,시흥대로,서울특별시 구로구,0.1276,1,1951
1160021100,특별광역시도,시흥대로,서울특별시 구로구,0.1276,1,5971
1160005701,특별광역시도,시흥대로,서울특별시 구로구,0.1662,5,30755
1160005801,특별광역시도,시흥대로,서울특별시 구로구,0.1662,5,32043
1160005802,특별광역시도,시흥대로,서울특별시 구로구,0.0844,5,31572
1160005702,특별광역시도,시흥대로,서울특별시 구로구,0.0844,5,28104
1200007800,특별광역시도,신사로,서울특별시 관악구,0.5639,2,8569
1200010700,특별광역시도,신사로,서울특별시 관악구,0.5251,2,9233
1180005903,특별광역시도,시흥대로,서울특별시 관악구,0.1088,5,32358
1180005804,특별광역시도,시흥대로,서울특별시 구로구,0.1088,5,29896
1160018500,특별광역시도,시흥대로161길,서울특별시 구로구,0.1154,1,3315
1160004403,특별광역시도,시흥대로,서울특별시 관악구,0.2499,5,35628
1160004303,특별광역시도,시흥대로,서울특별시 구로구,0.2499,5,30683
1160004302,특별광역시도,시흥대로,서울특별시 구로구,0.1249,5,32918
1160004402,특별광역시도,시흥대로,서울특별시 관악구,0.1249,5,27913
"1160006701,1160006702",특별광역시도,디지털로,서울특별시 구로구,0.3555,3,22685
1180041700,특별광역시도,도림천로,서울특별시 영등포구,0.3052,1,2661
1200010301,특별광역시도,도림천로,서울특별시 동작구,0.5285,4,27104
1200010301,특별광역시도,시흥대로,서울특별시 동작구,0.2188,1,487
1170031402,특별광역시도,남부순환로,서울특별시 구로구,0.0419,2,45561
1170031502,특별광역시도,남부순환로,서울특별시 구로구,0.0419,2,34062
1170031502,특별광역시도,남부순환로,서울특별시 구로구,0.7654,2,44219
1170031402,특별광역시도,남부순환로,서울특별시 구로구,0.0239,3,46380
1160008201,특별광역시도,남부순환로,서울특별시 구로구,0.1076,2,55307
1160008101,특별광역시도,남부순환로,서울특별시 구로구,0.1076,2,34062
1160008202,특별광역시도,남부순환로,서울특별시 구로구,0.1448,2,43637
1160008101,특별광역시도,남부순환로,서울특별시 구로구,0.1448,2,34062
1160025800,특별광역시도,가마산로,서울특별시 구로구,0.2613,1,11670
1160027500,특별광역시도,구일로,서울특별시 구로구,0.0710,1,9769
1160008203,특별광역시도,남부순환로,서울특별시 구로구,0.0838,3,33868
1160008101,특별광역시도,남부순환로,서울특별시 구로구,0.0838,2,34062
1170031502,특별광역시도,남부순환로,서울특별시 금천구,0.2560,1,9275
2130003901,특별광역시도,가마산로,서울특별시 금천구,0.0473,3,28081
2130003800,시군도,가마산로,서울특별시 금천구,0.2238,3,28079
2130004001,특별광역시도,가마산로,서울특별시 금천구,0.1122,3,24990
2130003901,특별광역시도,가마산로,서울특별시 금천구,0.1122,3,30000
2130003901,특별광역시도,가마산로,서울특별시 금천구,0.0205,3,32850
2130004001,특별광역시도,가마산로,서울특별시 금천구,0.0205,2,29707
2130004002,특별광역시도,가마산로,서울특별시 금천구,0.0063,3,21126
2130003902,특별광역시도,가마산로,서울특별시 금천구,0.0063,2,32850
1160026102,특별광역시도,구일로,서울특별시 구로구,0.0514,1,959
1160026102,특별광역시도,구일로,서울특별시 구로구,0.1661,1,3983
1160026700,특별광역시도,구일길,서울특별시 구로구,0.1661,2,9689
1160026800,시군도,남부순환로,서울특별시 구로구,0.1662,2,21635
1160026600,특별광역시도,남부순환로,서울특별시 구로구,0.1662,2,4313
1160026101,특별광역시도,남부순환로,서울특별시 구로구,0.1143,2,10132
1160025200,특별광역시도,남부순환로,서울특별시 구로구,0.1143,1,6904
1160025300,특별광역시도,구일길,서울특별시 구로구,0.1076,1,7190
1160006902,특별광역시도,가마산로,서울특별시 구로구,0.1310,2,21180
1160007001,특별광역시도,가마산로,서울특별시 구로구,0.1310,2,18697
1180008900,특별광역시도,신길로,서울특별시 영등포구,0.0917,3,18948
1180008800,특별광역시도,신길로,서울특별시 영등포구,0.0917,2,18466
"1180007003,1180008200",특별광역시도,신길로,서울특별시 영등포구,0.2807,2,19430
"1180010702,1180010703",특별광역시도,신길로,서울특별시 영등포구,0.6794,2,17248
"1180012601,1180012602",특별광역시도,신길로,서울특별시 영등포구,0.4786,2,20600
"1180007501,1180007502",특별광역시도,여의대방로,서울특별시 영등포구,0.8388,3,23610
0,특별광역시도,여의대방로,서울특별시 영등포구,0.0337,2,2550
1180007901,특별광역시도,여의대방로,서울특별시 영등포구,0.1038,4,24135
1200011301,특별광역시도,봉천로,서울특별시 관악구,0.0403,4,22049
1200010301,특별광역시도,봉천로,서울특별시 관악구,0.4796,4,27109
1200010401,특별광역시도,봉천로,서울특별시 관악구,0.4796,4,23145
1200010301,특별광역시도,봉천로,서울특별시 동작구,1.1370,4,27142
1160004301,특별광역시도,시흥대로,서울특별시 금천구,0.0801,5,38448
1160004401,특별광역시도,시흥대로,서울특별시 금천구,0.0801,5,30685
1160004402,특별광역시도,시흥대로,서울특별시 관악구,0.0519,5,30685
1160004302,특별광역시도,시흥대로,서울특별시 구로구,0.0519,5,32918
1200002802,특별광역시도,남부순환로,서울특별시 금천구,0.1411,3,6453
1200002702,특별광역시도,남부순환로,서울특별시 관악구,0.1411,3,19499
1170029800,특별광역시도,시흥대로,서울특별시 금천구,0.1966,1,963
1160003404,특별광역시도,남부순환로,서울특별시 금천구,0.1248,3,22271
1160003305,특별광역시도,남부순환로,서울특별시 금천구,0.1248,3,7416
1170007303,특별광역시도,시흥대로,서울특별시 금천구,0.1469,5,32499
1170007403,특별광역시도,시흥대로,서울특별시 금천구,0.1469,5,29723
1170029400,특별광역시도,남부순환로,서울특별시 금천구,0.2327,1,5950
1170029700,특별광역시도,남부순환로,서울특별시 금천구,0.2416,1,151
1160003304,특별광역시도,남부순환로,서울특별시 금천구,0.1314,3,1466
1160003403,특별광역시도,남부순환로,서울특별시 금천구,0.1314,3,16740
1160003403,특별광역시도,남부순환로,서울특별시 금천구,0.0838,4,16740
1160003302,특별광역시도,남부순환로,서울특별시 금천구,0.0838,3,1617
1170029900,특별광역시도,시흥대로,서울특별시 금천구,0.3253,1,13700
"1170004401,1170004402",특별광역시도,시흥대로,서울특별시 금천구,0.3369,5,30669
1200002803,특별광역시도,남부순환로,서울특별시 관악구,0.2525,4,33636
1200005700,특별광역시도,남부순환로,서울특별시 관악구,1.0297,4,30512
1200034100,특별광역시도,시흥대로,서울특별시 관악구,0.2244,1,4861
1160018600,특별광역시도,시흥대로,서울특별시 구로구,0.1756,1,5531
1200003001,특별광역시도,신림로,서울특별시 관악구,0.0708,2,6855
1200002901,특별광역시도,신림로,서울특별시 관악구,0.0708,2,6955
1200003301,특별광역시도,관악로,서울특별시 관악구,0.2822,3,31858
1200003401,특별광역시도,관악로,서울특별시 관악구,0.2822,3,35398
1200003702,특별광역시도,남부순환로,서울특별시 관악구,0.3020,4,36104
1200004801,특별광역시도,남부순환로,서울특별시 관악구,0.5463,4,31044
1200004701,특별광역시도,남부순환로,서울특별시 관악구,0.5463,4,31591
1200004400,특별광역시도,봉천로,서울특별시 관악구,0.3473,3,23235
1200004902,특별광역시도,관악로,서울특별시 관악구,0.0986,3,19206
